,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
train74,0,0,0,2,0,0,17,20,0,2,25,12,8,4,0,0,0,11,16,0,0,58,0,0,0,0,0,3,4,0,0,0,0,40,0,0,0,30,0,0,3,25,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
train75,0,0,0,0,0,0,35,52,0,0,16,7,2,2,0,0,0,5,80,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,3,0,2,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train76,0,0,0,0,0,1,0,12,0,0,0,2,2,0,0,0,0,0,45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train77,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,4,0,45,0,0,0,0,0,0,0,0,0,100,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train78,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train79,0,0,0,0,0,3,0,5,0,4,0,3,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
train80,0,3,0,0,0,2,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0
train81,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,45,6,0,0,0,0,0,8,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train82,0,0,0,0,0,1,0,1,0,14,3,3,3,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,23,0,1,0,47,0,0,0,0,0,64,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train83,0,0,0,1,0,1,0,4,0,0,1,2,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train84,0,0,0,0,0,2,0,2,0,0,5,4,0,0,0,0,0,0,25,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,12,3,0,4,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0
train85,0,0,0,1,0,2,12,35,0,5,0,12,6,8,0,0,0,7,20,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train86,0,0,0,5,0,0,51,18,0,4,100,9,4,2,0,0,11,7,2,0,0,21,0,0,0,0,0,0,0,0,0,0,0,23,0,1,0,7,0,0,0,8,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,2,0,0,0,0,11,4,0,0,0,0,0,17,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
train87,0,1,0,2,0,10,0,0,35,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train88,0,0,0,4,0,5,0,12,0,15,10,25,4,0,0,0,0,0,100,0,0,0,0,4,0,0,0,0,0,40,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,75,25,0,0,24,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train89,0,0,0,0,0,0,36,4,0,8,12,7,0,9,0,1,0,0,25,0,0,32,0,0,0,0,0,8,6,0,0,0,0,50,0,0,0,20,6,0,5,0,0,0,0,3,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0
train90,0,0,0,0,0,2,0,1,0,1,5,5,1,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train91,9,0,4,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train92,0,0,0,1,0,3,25,6,0,0,0,1,0,24,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train93,0,0,0,0,0,4,0,0,0,1,3,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train94,0,0,0,0,0,0,0,0,0,25,2,1,0,0,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train95,0,0,0,1,0,2,3,4,0,9,12,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,13,0,0,2,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train96,0,0,0,6,0,6,58,3,0,0,2,2,2,5,0,0,0,3,4,0,0,4,2,0,0,0,1,0,0,0,0,0,0,6,0,0,0,6,8,0,1,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0
train97,0,0,0,1,0,1,9,28,0,1,1,1,2,1,0,1,0,4,8,0,0,10,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
train98,0,0,0,0,0,1,0,0,0,0,8,6,0,0,0,0,0,0,2,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,3,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train99,0,0,0,1,0,0,2,100,0,0,9,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,7,0,0,1,0,1,0,3,1,0,12,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train100,0,0,0,0,0,1,30,0,0,0,35,1,0,2,0,1,0,0,1,0,0,24,0,0,0,0,0,3,8,0,0,0,0,55,0,0,0,1,8,0,7,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0
train101,0,0,0,0,0,6,4,4,0,3,2,6,6,0,0,0,3,1,45,0,2,0,2,0,0,0,0,1,0,0,8,0,0,0,1,1,1,23,0,0,0,0,0,15,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train102,0,0,0,2,0,6,2,32,0,0,0,6,5,0,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,10,0,0,0,0,0,8,100,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train103,0,0,0,0,0,0,15,12,0,1,12,0,0,5,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
train104,0,0,0,0,0,0,0,6,0,0,0,4,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train105,0,0,0,0,0,0,28,99,0,0,100,8,2,1,0,1,0,4,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,16,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,26,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
train106,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train107,0,0,0,0,0,1,0,0,0,0,4,2,7,0,0,0,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train108,0,0,0,0,0,0,7,90,0,0,16,5,0,11,0,1,0,9,12,0,0,42,0,0,0,0,0,5,0,20,0,0,0,10,0,0,0,12,0,0,1,0,0,0,0,0,0,0,19,10,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train109,0,0,0,1,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,14,0,0,7,0,3,0,0,0,0,100,28,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train110,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train111,15,2,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
train112,0,0,0,2,0,15,0,15,0,10,20,6,16,0,0,0,0,0,10,0,4,0,0,45,0,2,0,0,0,0,0,0,0,0,1,4,0,20,0,0,0,0,0,25,0,0,20,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train113,0,0,0,0,0,1,0,0,0,2,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train114,0,0,0,1,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,6,0,6,0,0,0,0,100,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train115,0,0,0,2,0,5,0,2,0,2,2,4,0,2,0,0,0,0,6,0,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,2,0,2,0,0,0,0,0,2,2,0,0,0,0,2,1,5,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train116,0,0,0,0,0,2,12,20,0,0,6,0,0,2,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,5,10,0,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train117,0,2,0,0,0,1,0,0,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train118,0,0,0,0,0,1,0,4,0,0,12,5,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train119,0,0,0,4,0,6,0,2,0,14,0,2,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train120,0,0,0,1,0,0,0,6,0,0,7,4,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,0,6,0,0,0,0,0,0,0,2,4,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train121,0,0,0,3,0,5,0,0,0,8,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train122,1,0,0,0,0,35,0,0,0,22,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,20,4,0,8,5,8,0,0,0,0,0,0,0,0,0,0,0
train123,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,1,0,0,100,0,0,3,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,20,5,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train124,0,0,0,0,0,5,0,10,0,7,0,4,14,0,0,0,0,0,20,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,6,20,3,0,0,0,0,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
train125,0,0,0,0,0,0,0,0,0,0,4,7,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train126,0,0,0,0,0,3,75,5,0,4,40,8,0,4,0,0,4,0,10,0,0,40,0,0,0,0,0,6,18,6,0,0,0,10,0,0,0,6,8,0,4,0,0,0,0,2,5,0,0,0,3,0,0,0,0,8,0,0,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train127,0,0,0,0,0,12,0,6,0,3,2,4,2,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,6,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train128,0,0,0,0,0,0,6,7,0,0,5,0,0,4,0,0,0,0,6,0,0,17,0,0,0,1,0,3,4,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train129,0,0,0,0,0,0,8,8,0,0,25,8,0,23,0,1,0,0,17,0,0,14,0,0,0,0,0,2,4,7,0,0,0,53,0,0,0,20,4,0,8,0,0,0,0,0,7,7,0,0,0,1,2,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
train130,0,0,0,1,0,2,19,30,0,2,4,7,4,0,0,0,0,0,6,0,0,42,0,0,0,0,0,34,8,0,0,0,0,0,0,0,0,14,0,0,2,8,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
train131,0,0,0,2,0,4,0,3,0,4,2,12,4,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5,8,0,0,15,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train132,0,0,0,0,0,15,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2,3,0,2,10,7,0,0,0,0,0,0,0,0,0,0,0
train133,0,0,0,0,0,0,33,11,0,0,19,3,0,2,0,0,0,11,16,0,0,67,0,0,0,0,0,14,0,0,0,0,0,17,0,0,0,0,0,0,2,11,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0
train134,0,0,0,4,0,10,0,0,0,4,0,2,6,0,0,0,6,0,20,0,2,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train135,0,0,0,6,0,0,3,12,0,7,8,9,2,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,50,0,0,12,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train136,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train137,0,0,0,0,0,2,100,2,0,8,40,3,0,12,0,0,0,0,4,0,0,45,0,0,0,0,0,3,4,4,0,0,0,45,0,0,0,2,35,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train138,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train139,0,2,0,1,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train140,0,0,0,0,0,2,3,10,0,0,0,0,2,1,0,0,4,8,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train141,100,0,12,4,3,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train142,0,0,0,0,0,0,0,30,0,5,3,0,4,2,0,0,0,5,15,0,0,0,1,9,0,0,0,0,0,8,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train143,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train144,9,0,0,0,0,7,0,0,0,0,2,0,8,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,12,0,0,1,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train145,0,0,0,1,0,2,0,5,0,2,2,1,7,0,0,0,0,3,30,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train146,0,0,0,0,0,1,2,5,0,4,2,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train147,0,0,0,1,0,6,0,8,0,6,7,6,0,3,0,0,0,0,15,0,0,9,0,0,0,0,0,0,0,14,0,0,13,4,0,0,0,14,0,0,3,0,0,0,0,0,8,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train148,0,0,0,1,0,4,0,2,0,7,3,15,22,0,0,0,8,0,30,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,30,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,15,0,2,0,0,0,0,6,0,0,0,0,0,0,25,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
train149,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,0,0,11,0,2,0,0,0,0,100,0,0,0,0,0,0,1,0,0,0,0,0,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train150,0,0,0,1,0,1,0,0,0,0,7,0,0,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train151,40,3,1,0,8,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train152,1,0,0,1,0,2,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
